t,x,u,y,v
4.731169740461283e-04,9.939648170013831e-01,-1.481720263893878e-01,-9.452293495381244e-04,-1.990501685305475e+00
4.918794710852407e-04,9.939619826543242e-01,-1.539552072787413e-01,-9.825678585098324e-04,-1.989614292793332e+00
5.106729251765766e-04,9.939590349550610e-01,-1.597372281320568e-01,-1.019950971275920e-03,-1.988692273852251e+00
5.294795948683316e-04,9.939559765079482e-01,-1.655122141134251e-01,-1.057342714631887e-03,-1.987736542025405e+00
5.483172944946729e-04,9.939528042451286e-01,-1.712852193386911e-01,-1.094777822753821e-03,-1.986746241304495e+00
5.671682408349958e-04,9.939495209982927e-01,-1.770503787810798e-01,-1.132220270528666e-03,-1.985722361933767e+00
5.860324432044202e-04,9.939461267646469e-01,-1.828072982616154e-01,-1.169669417337651e-03,-1.984665011363062e+00
6.049277704340746e-04,9.939426181814178e-01,-1.885610178685258e-01,-1.207160048949787e-03,-1.983573255479260e+00
6.238363849015747e-04,9.939389984209723e-01,-1.943056942415775e-01,-1.244656085400554e-03,-1.982448198376208e+00
6.427582959505369e-04,9.939352675034819e-01,-2.000409386988133e-01,-1.282156886802573e-03,-1.981289964937919e+00
6.617294433926482e-04,9.939314180631861e-01,-2.057772158548887e-01,-1.319732960159679e-03,-1.980096394604938e+00
6.807139313895542e-04,9.939274571123589e-01,-2.115032440409115e-01,-1.357312483962678e-03,-1.978869791355571e+00
6.997297427111292e-04,9.939233807902240e-01,-2.172240402256358e-01,-1.394930362621345e-03,-1.977609090929743e+00
7.187589259952422e-04,9.939191928439580e-01,-2.229337988914721e-01,-1.432550391771099e-03,-1.976315586923531e+00
7.378195063487043e-04,9.939148892133625e-01,-2.286375251475929e-01,-1.470207513438725e-03,-1.974988163486557e+00
7.569115355748929e-04,9.939104696471637e-01,-2.343348107509262e-01,-1.507901100648588e-03,-1.973626887353131e+00
7.760350655626580e-04,9.939059339015682e-01,-2.400252484163836e-01,-1.545630524522229e-03,-1.972231831356405e+00
7.951720432609764e-04,9.939012861888038e-01,-2.457030682769256e-01,-1.583359472940824e-03,-1.970804439603059e+00
8.143405958832921e-04,9.938965220445455e-01,-2.513732526699253e-01,-1.621122989115249e-03,-1.969343492945577e+00
8.335590266807336e-04,9.938916365564636e-01,-2.570407729289397e-01,-1.658956356509332e-03,-1.967847646709290e+00
8.527909719231975e-04,9.938866387676354e-01,-2.626944884831383e-01,-1.696787252630248e-03,-1.966319831788664e+00
8.720729602936802e-04,9.938815189921619e-01,-2.683447220414260e-01,-1.734686793271358e-03,-1.964757253030986e+00
8.913685078030178e-04,9.938762867322698e-01,-2.739803690736676e-01,-1.772582528001540e-03,-1.963162979650589e+00
9.107142639387854e-04,9.938709318726178e-01,-2.796117215560364e-01,-1.810545693270536e-03,-1.961534102259583e+00
9.300736240550481e-04,9.938654643761614e-01,-2.852277145130561e-01,-1.848503716005144e-03,-1.959873827416998e+00
9.494833588434746e-04,9.938598736967255e-01,-2.908386066702683e-01,-1.886527948942241e-03,-1.958179132201683e+00
9.689067426023328e-04,9.938541702594387e-01,-2.964333760835243e-01,-1.924545701679929e-03,-1.956453359430176e+00
9.883806676282208e-04,9.938483430859967e-01,-3.020222457310127e-01,-1.962628438859837e-03,-1.954693373415388e+00
1.007868286763264e-03,9.938424030650097e-01,-3.075942401342580e-01,-2.000703358077415e-03,-1.952902652034080e+00
1.027406614311152e-03,9.938363387848459e-01,-3.131595440508568e-01,-2.038842031486131e-03,-1.951077947665148e+00
1.046958681256197e-03,9.938301615987692e-01,-3.187072318551245e-01,-2.076971550013001e-03,-1.949222871940365e+00
1.066561624312672e-03,9.938238596607191e-01,-3.242474476365803e-01,-2.115163588922509e-03,-1.947334066200270e+00
1.086215575864468e-03,9.938174325142334e-01,-3.297797756428324e-01,-2.153417553220357e-03,-1.945411606372944e+00
1.105883348120490e-03,9.938108922234136e-01,-3.352933603949526e-01,-2.191660313386730e-03,-1.943459306180940e+00
1.125602297562825e-03,9.938042262768149e-01,-3.407982893161354e-01,-2.229963757830875e-03,-1.941473639265745e+00
1.145372557358788e-03,9.937974342399778e-01,-3.462941517761562e-01,-2.268327284677300e-03,-1.939454699466273e+00
1.165194261022205e-03,9.937905156856157e-01,-3.517805383905016e-01,-2.306750288715059e-03,-1.937402586847410e+00
1.185029903353520e-03,9.937834836402973e-01,-3.572466919400316e-01,-2.345159317909119e-03,-1.935321382932346e+00
1.204917159683107e-03,9.937763246912510e-01,-3.627026215550919e-01,-2.383626574287600e-03,-1.933207338769862e+00
1.224856164314902e-03,9.937690384335365e-01,-3.681479244408576e-01,-2.422151447172477e-03,-1.931060571794671e+00
1.244847051902309e-03,9.937616244695416e-01,-3.735821995499810e-01,-2.460733323020905e-03,-1.928881205505649e+00
1.264851997128142e-03,9.937540967959884e-01,-3.789948014367612e-01,-2.499298448476066e-03,-1.926673583679610e+00
1.284908996892521e-03,9.937464410914941e-01,-3.843956511260267e-01,-2.537919321816845e-03,-1.924433738444139e+00
1.305018186645703e-03,9.937386569810177e-01,-3.897843555617665e-01,-2.576595325459999e-03,-1.922161809992646e+00
1.325179702190400e-03,9.937307440969606e-01,-3.951605239160124e-01,-2.615325839434004e-03,-1.919857944375543e+00
1.345355395359497e-03,9.937227174127921e-01,-4.005136355860316e-01,-2.654036830370998e-03,-1.917526741238155e+00
1.365622338977399e-03,9.937145459643314e-01,-4.058637173991133e-01,-2.692875290912007e-03,-1.915159467419014e+00
1.385903534356966e-03,9.937062605043178e-01,-4.111900244025236e-01,-2.731692778252488e-03,-1.912765294418248e+00
1.406237503101055e-03,9.936978453215936e-01,-4.165023364297578e-01,-2.770562271353653e-03,-1.910339930367040e+00
1.426624382530370e-03,9.936893000863134e-01,-4.218002774389390e-01,-2.809483143903124e-03,-1.907883548386130e+00
1.447064310322932e-03,9.936806244762024e-01,-4.270834743030144e-01,-2.848454767921674e-03,-1.905396327081929e+00
1.467557424515014e-03,9.936718181765792e-01,-4.323515569232989e-01,-2.887476513884964e-03,-1.902878450481444e+00
1.488064949512433e-03,9.936628979091064e-01,-4.375942378944952e-01,-2.926473801325016e-03,-1.900334956788608e+00
1.508625836802945e-03,9.936538467976395e-01,-4.428211601406724e-01,-2.965519955847432e-03,-1.897761293168355e+00
1.529279716694870e-03,9.936446468565715e-01,-4.480419188348975e-01,-3.004689190256669e-03,-1.895152647987356e+00
1.549987339707549e-03,9.936353150379280e-01,-4.532461154125174e-01,-3.043906017698516e-03,-1.892514134177937e+00
1.570748845685073e-03,9.936258510652177e-01,-4.584333965173876e-01,-3.083169802701726e-03,-1.889845961808972e+00
1.591524951201658e-03,9.936162729463637e-01,-4.635936499001697e-01,-3.122405510636065e-03,-1.887153476120584e+00
1.612355117880283e-03,9.936065625974493e-01,-4.687363846178305e-01,-3.161686924359886e-03,-1.884431863457846e+00
1.633239486392608e-03,9.935967197646087e-01,-4.738612602177621e-01,-3.201013410098826e-03,-1.881681346899516e+00
1.654218310544389e-03,9.935867249886738e-01,-4.789776927770723e-01,-3.240459701473443e-03,-1.878896809647724e+00
1.675211887053874e-03,9.935766160684186e-01,-4.840658756047495e-01,-3.279875030067821e-03,-1.876089081930016e+00
1.696260090603089e-03,9.935663739447762e-01,-4.891352005692669e-01,-3.319333525613667e-03,-1.873253147203531e+00
1.717363063336154e-03,9.935559983943667e-01,-4.941853434551264e-01,-3.358834553172515e-03,-1.870389246825987e+00
1.738520947767060e-03,9.935454892014086e-01,-4.992159843255746e-01,-3.398377477819690e-03,-1.867497626491534e+00
1.759733886780632e-03,9.935348461577064e-01,-5.042268076050064e-01,-3.437961664762470e-03,-1.864578536135922e+00
1.780961742782021e-03,9.935240895741604e-01,-5.092080814599433e-01,-3.477511491213522e-03,-1.861637828304141e+00
1.802285607945081e-03,9.935131782359526e-01,-5.141784938260336e-01,-3.517177138257697e-03,-1.858664546167283e+00
1.823624468099483e-03,9.935021534826651e-01,-5.191188255964775e-01,-3.556807007072084e-03,-1.855670266243131e+00
1.845059839464171e-03,9.934909730918916e-01,-5.240476177823927e-01,-3.596551584951264e-03,-1.852643835235509e+00
1.866592158539201e-03,9.934796361343282e-01,-5.289644496305160e-01,-3.636410407873521e-03,-1.849585375819760e+00
1.888139619190847e-03,9.934681855927547e-01,-5.338503187863802e-01,-3.676231140130557e-03,-1.846506801847151e+00
1.909784534509284e-03,9.934565776444433e-01,-5.387235716822224e-01,-3.716164995537400e-03,-1.843396651475957e+00
1.931444670582276e-03,9.934448563184485e-01,-5.435653816224997e-01,-3.756059354755429e-03,-1.840267042304810e+00
1.953120038113092e-03,9.934330221437428e-01,-5.483756436793575e-01,-3.795913725053561e-03,-1.837118374609511e+00
1.974893438806814e-03,9.934210298558375e-01,-5.531724320999831e-01,-3.835879455534652e-03,-1.833938927353454e+00
1.996765316046977e-03,9.934088785656621e-01,-5.579553463950617e-01,-3.875956066724138e-03,-1.830728853371768e+00
2.018652573641842e-03,9.933966143995661e-01,-5.627059239478788e-01,-3.915990401144135e-03,-1.827500663304319e+00
2.040638822734146e-03,9.933841904763607e-01,-5.674420257368402e-01,-3.956134494944011e-03,-1.824242343925030e+00
2.062640532607703e-03,9.933716539744764e-01,-5.721453777457320e-01,-3.996234937058484e-03,-1.820966595205245e+00
2.084741751622464e-03,9.933589569886193e-01,-5.768336714132893e-01,-4.036444019193882e-03,-1.817661228065990e+00
2.106942929837504e-03,9.933460986621327e-01,-5.815065237555598e-01,-4.076761248174855e-03,-1.814326419610817e+00
2.129159719972454e-03,9.933331278494937e-01,-5.861459165404600e-01,-4.117032556174332e-03,-1.810975170712416e+00
2.151476992011735e-03,9.933199950119275e-01,-5.907693125611011e-01,-4.157410888994227e-03,-1.807595013868039e+00
2.173895200414026e-03,9.933066993119485e-01,-5.953763397183992e-01,-4.197895745031524e-03,-1.804186140350474e+00
2.196329173352359e-03,9.932932912912018e-01,-5.999492459011960e-01,-4.238332421718423e-03,-1.800761841752595e+00
2.218778921912390e-03,9.932797715646213e-01,-6.044880036577464e-01,-4.278720489633930e-03,-1.797322531637106e+00
2.241330205999082e-03,9.932660885280186e-01,-6.090097141128086e-01,-4.319213349335619e-03,-1.793855415018993e+00
2.263983484836428e-03,9.932522413709165e-01,-6.135140226680204e-01,-4.359810494984981e-03,-1.790360698436597e+00
2.286652693511889e-03,9.932382827611609e-01,-6.179835904907823e-01,-4.400356806988743e-03,-1.786852007612332e+00
2.309424430286304e-03,9.932241594428682e-01,-6.224352709976896e-01,-4.441006294151112e-03,-1.783316290158967e+00
2.332212180198729e-03,9.932099251482578e-01,-6.268519369228791e-01,-4.481603643404625e-03,-1.779767330867325e+00
2.355102994347378e-03,9.931955255833862e-01,-6.312502512627224e-01,-4.522303064101213e-03,-1.776191926594831e+00
2.378009905369523e-03,9.931810155448998e-01,-6.356133011545476e-01,-4.562949059212174e-03,-1.772604015747126e+00
2.401020419568719e-03,9.931663397002921e-01,-6.399575564674723e-01,-4.603696029860134e-03,-1.768990248996770e+00
2.424135005520509e-03,9.931514972847385e-01,-6.442826938082037e-01,-4.644543463002737e-03,-1.765350857413736e+00
2.447354133919707e-03,9.931364875393364e-01,-6.485883934298384e-01,-4.685490841620187e-03,-1.761686076754317e+00
2.470589590063742e-03,9.931213676122551e-01,-6.528581167851835e-01,-4.726381731882687e-03,-1.758010193665678e+00
2.493930135325835e-03,9.931060798743454e-01,-6.571079998129780e-01,-4.767371476115625e-03,-1.754309530999658e+00
2.517287093713383e-03,9.930906825441238e-01,-6.613217278298066e-01,-4.808303486467011e-03,-1.750598513185918e+00
2.540749690748274e-03,9.930751169468052e-01,-6.655152346755838e-01,-4.849333269453211e-03,-1.746863330097254e+00
2.564228786735710e-03,9.930594423704264e-01,-6.696724315997821e-01,-4.890304092349322e-03,-1.743118538328444e+00
2.587814073773359e-03,9.930435990948400e-01,-6.738090482296603e-01,-4.931371617349588e-03,-1.739350199530379e+00
2.611415946039447e-03,9.930276474765855e-01,-6.779092236235257e-01,-4.972378975875261e-03,-1.735572996842756e+00
2.635124564647227e-03,9.930115267505993e-01,-6.819884812355178e-01,-5.013481977386492e-03,-1.731772868469903e+00
2.658940412388123e-03,9.929952362149778e-01,-6.860465449391923e-01,-5.054680105275487e-03,-1.727950072832045e+00
2.682863974237120e-03,9.929787751737510e-01,-6.900831427956436e-01,-5.095972840076384e-03,-1.724104872058731e+00
2.706804359190187e-03,9.929622063616327e-01,-6.940828167068388e-01,-5.137202466749131e-03,-1.720252245536044e+00
2.730853021507170e-03,9.929454666867729e-01,-6.980607290790883e-01,-5.178525653378547e-03,-1.716377847143565e+00
2.754918594899161e-03,9.929286199551229e-01,-7.020016562742422e-01,-5.219784577750013e-03,-1.712496766474308e+00
2.779093011856246e-03,9.929116020256532e-01,-7.059205477358271e-01,-5.261136028526383e-03,-1.708594547786555e+00
2.803376764655151e-03,9.928944122325146e-01,-7.098171561674392e-01,-5.302579488666783e-03,-1.704671462535470e+00
2.827677593845235e-03,9.928771161127538e-01,-7.136765838478146e-01,-5.343956688991891e-03,-1.700742785610419e+00
2.852088330613282e-03,9.928596478294432e-01,-7.175134858678544e-01,-5.385424880208335e-03,-1.696793879466438e+00
2.876609472048325e-03,9.928420067342858e-01,-7.213276295352757e-01,-5.426983546329293e-03,-1.692825020727234e+00
2.901147856806785e-03,9.928242600992768e-01,-7.251044472767385e-01,-5.468473991174168e-03,-1.688851657585777e+00
2.925797223557458e-03,9.928063403866302e-01,-7.288582953887986e-01,-5.510053908968452e-03,-1.684858980895334e+00
2.950463923799887e-03,9.927883159381499e-01,-7.325748463256043e-01,-5.551564532345407e-03,-1.680862527029206e+00
2.975242186378678e-03,9.927701181658932e-01,-7.362682370306145e-01,-5.593163642277932e-03,-1.676847396141241e+00
3.000132515866991e-03,9.927517464498130e-01,-7.399382595077252e-01,-5.634850728682043e-03,-1.672813870229705e+00
3.025135419120065e-03,9.927332001755613e-01,-7.435847103355613e-01,-5.676625280043249e-03,-1.668762233631240e+00
3.050155904472583e-03,9.927145500927556e-01,-7.471936919390431e-01,-5.718327803274242e-03,-1.664708245200471e+00
3.075289552257668e-03,9.926957252505717e-01,-7.507789521790089e-01,-5.760116826446974e-03,-1.660636783405146e+00
3.100440874082053e-03,9.926767974671813e-01,-7.543268363657879e-01,-5.801832811712811e-03,-1.656563679023495e+00
3.125705950085058e-03,9.926576947409610e-01,-7.578508692697815e-01,-5.843634348877645e-03,-1.652473733939130e+00
3.150988792547990e-03,9.926384899556437e-01,-7.613376389680468e-01,-5.885361862888476e-03,-1.648382845452229e+00
3.176484808773406e-03,9.926190344792110e-01,-7.648138437882053e-01,-5.927336492350127e-03,-1.644259767151935e+00
3.201998753856449e-03,9.925994771079495e-01,-7.682526193962507e-01,-5.969235438634338e-03,-1.640136444637550e+00
3.227628093187417e-03,9.925797434605206e-01,-7.716670947090573e-01,-6.011218005909422e-03,-1.635997483992867e+00
3.253275455129128e-03,9.925599088426109e-01,-7.750442947291707e-01,-6.053123946947885e-03,-1.631858964457449e+00
3.279038814735368e-03,9.925398978227056e-01,-7.783971227747328e-01,-6.095112603456201e-03,-1.627705429552672e+00
3.304820291195718e-03,9.925197867689999e-01,-7.817128475151370e-01,-6.137023715896592e-03,-1.623553009265659e+00
3.330819145680217e-03,9.924994200940210e-01,-7.850168770091462e-01,-6.179179847476054e-03,-1.619369984443602e+00
3.356836282619370e-03,9.924789536203971e-01,-7.882836969424478e-01,-6.221256815773109e-03,-1.615188761998567e+00
3.382971089638180e-03,9.924583095262964e-01,-7.915258087988867e-01,-6.263414632575171e-03,-1.610993716419668e+00
3.409124274713780e-03,9.924375666081050e-01,-7.947309214205980e-01,-6.305492412524201e-03,-1.606801129226484e+00
3.435395745186360e-03,9.924166459957482e-01,-7.979113094113042e-01,-6.347650181698613e-03,-1.602595326168265e+00
3.461786036036079e-03,9.923955471603183e-01,-8.010668493456908e-01,-6.389887457945659e-03,-1.598376594886654e+00
3.488295684662701e-03,9.923742695779291e-01,-8.041974222899481e-01,-6.432203759190161e-03,-1.594145223771984e+00
3.514823974935600e-03,9.923528944733332e-01,-8.072911795485059e-01,-6.474437615705238e-03,-1.589917624929496e+00
3.541472247127988e-03,9.923313405827359e-01,-8.103599888223644e-01,-6.516749667708256e-03,-1.585677982668540e+00
3.568241043893042e-03,9.923096073954097e-01,-8.134037443084148e-01,-6.559139440051851e-03,-1.581426583553642e+00
3.595028664537943e-03,9.922877778806500e-01,-8.164109401438649e-01,-6.601445198768016e-03,-1.577179908614599e+00
3.621937439999475e-03,9.922657690521255e-01,-8.193931261635252e-01,-6.643827873719121e-03,-1.572922061951864e+00
3.648865137774198e-03,9.922436649326308e-01,-8.223390381160754e-01,-6.686125769385280e-03,-1.568669542888255e+00
3.675914623905169e-03,9.922213814929236e-01,-8.252599992757815e-01,-6.728499797087259e-03,-1.564406426911196e+00
3.703086449215702e-03,9.921989182422255e-01,-8.281559246777691e-01,-6.770949496136842e-03,-1.560132995093207e+00
3.730381167020371e-03,9.921762746943192e-01,-8.310267336073399e-01,-6.813474406509468e-03,-1.555849528595361e+00
3.757695078533779e-03,9.921535373019884e-01,-8.338616014267167e-01,-6.855912311188450e-03,-1.551572614533684e+00
3.785239288886965e-03,9.921305303083271e-01,-8.366823034122668e-01,-6.898589868475865e-03,-1.547269566014525e+00
3.812908075954104e-03,9.921073415640910e-01,-8.394776666574568e-01,-6.941341259398943e-03,-1.542957325120936e+00
3.840493002551334e-03,9.920841466291367e-01,-8.422269394879884e-01,-6.983844447940367e-03,-1.538668626073708e+00
3.868310513067845e-03,9.920606798474034e-01,-8.449617506343268e-01,-7.026586350160591e-03,-1.534354577294690e+00
3.896147584922142e-03,9.920371209298353e-01,-8.476610410341713e-01,-7.069238329613781e-03,-1.530048578539129e+00
3.924110558041830e-03,9.920133803311488e-01,-8.503352276350948e-01,-7.111962692554502e-03,-1.525734478844160e+00
3.952200001852052e-03,9.919894575956980e-01,-8.529842612199779e-01,-7.154758997547391e-03,-1.521412551216630e+00
3.980416488353343e-03,9.919653522719567e-01,-8.556080965503717e-01,-7.197626804367976e-03,-1.517083068162976e+00
4.008760592133276e-03,9.919410639124790e-01,-8.582066923430655e-01,-7.240565674072565e-03,-1.512746301621947e+00
4.037124627552595e-03,9.919166852638095e-01,-8.607702962497402e-01,-7.283411864255089e-03,-1.508419015486685e+00
4.065616947583514e-03,9.918921236699969e-01,-8.633088247644062e-01,-7.326328447299785e-03,-1.504084963725185e+00
4.094238132430554e-03,9.918673786930137e-01,-8.658222471488036e-01,-7.369314993687257e-03,-1.499744413133058e+00
4.122988764922377e-03,9.918424498986890e-01,-8.683105364611347e-01,-7.412371075373796e-03,-1.495397629719315e+00
4.151759614925520e-03,9.918174324806869e-01,-8.707643723154942e-01,-7.455332524962767e-03,-1.491061403307175e+00
4.180773048030386e-03,9.917921331579734e-01,-8.732026457117271e-01,-7.498530068849401e-03,-1.486702573543429e+00
4.209806883448569e-03,9.917667457511823e-01,-8.756066149486481e-01,-7.541631596903194e-03,-1.482354870850079e+00
4.238972032843936e-03,9.917411737748109e-01,-8.779856066016993e-01,-7.584801186050975e-03,-1.478001954021453e+00
4.268269090122194e-03,9.917154168105573e-01,-8.803396108907200e-01,-7.628038421307145e-03,-1.473644081438088e+00
4.297698651875164e-03,9.916894744436570e-01,-8.826686215977624e-01,-7.671342889454336e-03,-1.469281510383750e+00
4.327148908564080e-03,9.916634457410844e-01,-8.849639421667369e-01,-7.714549508845660e-03,-1.464931072891706e+00
4.356732362616664e-03,9.916372317792467e-01,-8.872344951269061e-01,-7.757822778537943e-03,-1.460576404326583e+00
4.386449616456790e-03,9.916108321507922e-01,-8.894802832296015e-01,-7.801162295601535e-03,-1.456217755629871e+00
4.416301275232966e-03,9.915842464516704e-01,-8.917013126042238e-01,-7.844567659019181e-03,-1.451855376480531e+00
4.446287946830664e-03,9.915574742810833e-01,-8.938975927217137e-01,-7.888038469738049e-03,-1.447489515245599e+00
4.476295705125240e-03,9.915306178738215e-01,-8.960609445561194e-01,-7.931409039434768e-03,-1.443137000465165e+00
4.506556475586022e-03,9.915034698058809e-01,-8.982080555278928e-01,-7.975013277229158e-03,-1.438764528013639e+00
4.536954109195078e-03,9.914761340616497e-01,-9.003304598955977e-01,-8.018681772705753e-03,-1.434389310619434e+00
4.567489224955861e-03,9.914486102529011e-01,-9.024281801436976e-01,-8.062414135055268e-03,-1.430011590997042e+00
4.598045813080728e-03,9.914210034873709e-01,-9.044934235665807e-01,-8.106043701026104e-03,-1.425648231311929e+00
4.628740602275415e-03,9.913932088449557e-01,-9.065342583075537e-01,-8.149736629434733e-03,-1.421282789983227e+00
4.659574217594516e-03,9.913652259430661e-01,-9.085507143911835e-01,-8.193492540413782e-03,-1.416915502530111e+00
4.690547286919611e-03,9.913370544019203e-01,-9.105428248318382e-01,-8.237311056359558e-03,-1.412546602852995e+00
4.721660440972062e-03,9.913086938444923e-01,-9.125106255921384e-01,-8.281191801973852e-03,-1.408176323194766e+00
4.752795473866461e-03,9.912802525692598e-01,-9.144468278788270e-01,-8.324967575904356e-03,-1.403821480566349e+00
4.784071324015631e-03,9.912516224796116e-01,-9.163590168748097e-01,-8.368805121052982e-03,-1.399465649024717e+00
4.815610878321523e-03,9.912226909469819e-01,-9.182545193443543e-01,-8.412874624252819e-03,-1.395092138253013e+00
4.847293079448092e-03,9.911935688922574e-01,-9.201258781416882e-01,-8.457004874157587e-03,-1.390718159510679e+00
4.879118572557133e-03,9.911642559514614e-01,-9.219731433652196e-01,-8.501195507457230e-03,-1.386343936288299e+00
4.911088005728372e-03,9.911347517630491e-01,-9.237963678033873e-01,-8.545446163376569e-03,-1.381969690209262e+00
4.943202029972666e-03,9.911050559678520e-01,-9.255956068900252e-01,-8.589756483709327e-03,-1.377595640999018e+00
4.975338636873143e-03,9.910752819621287e-01,-9.273642285202531e-01,-8.633957669164718e-03,-1.373238598346347e+00
5.007620590938557e-03,9.910453165825189e-01,-9.291091935434855e-01,-8.678218121824861e-03,-1.368882106210334e+00
5.040048549543794e-03,9.910151594731327e-01,-9.308305629900482e-01,-8.722537494927086e-03,-1.364526376416655e+00
5.072749926375472e-03,9.909846920787097e-01,-9.325349461883271e-01,-8.767087849546627e-03,-1.360154714226965e+00
5.105474298891032e-03,9.909541479768172e-01,-9.342093199788367e-01,-8.811526764033751e-03,-1.355800896503271e+00
5.138474588864225e-03,9.909232913666554e-01,-9.358666571496120e-01,-8.856196433713100e-03,-1.351431572047839e+00
5.171624132260610e-03,9.908922406491806e-01,-9.375004545187373e-01,-8.900923321197705e-03,-1.347063928992318e+00
5.204923604122266e-03,9.908609954823897e-01,-9.391107871349536e-01,-8.945707089699072e-03,-1.342698171045069e+00
5.238373682544346e-03,9.908295555261482e-01,-9.406977322816726e-01,-8.990547405258962e-03,-1.338334499788026e+00
5.271847283139000e-03,9.907980408302985e-01,-9.422554811576953e-01,-9.035273499907369e-03,-1.333989656562180e+00
5.305603118351582e-03,9.907662081220023e-01,-9.437961188560010e-01,-9.080229796292692e-03,-1.329630348942973e+00
5.339511624160765e-03,9.907341795932775e-01,-9.453136087396836e-01,-9.125241647938731e-03,-1.325273721361513e+00
5.373573491063788e-03,9.907019549109737e-01,-9.468080366118468e-01,-9.170308732347107e-03,-1.320919966757824e+00
5.407789412680867e-03,9.906695337435220e-01,-9.482794902777688e-01,-9.215430729957348e-03,-1.316569275857019e+00
5.442029395013229e-03,9.906370398811988e-01,-9.497226069638514e-01,-9.260435827823590e-03,-1.312238324337496e+00
5.476424237638554e-03,9.906043498092991e-01,-9.511431272138804e-01,-9.305495568876394e-03,-1.307910710641663e+00
5.511109082387781e-03,9.905713351354650e-01,-9.525465261044419e-01,-9.350784900191880e-03,-1.303569836587669e+00
5.545950799449824e-03,9.905381226407896e-01,-9.539273148399627e-01,-9.396127888018762e-03,-1.299232768295498e+00
5.580950098325410e-03,9.905047120008472e-01,-9.552855905944684e-01,-9.441524227638618e-03,-1.294899685280503e+00
5.616107691724188e-03,9.904711028924489e-01,-9.566214522670824e-01,-9.486973617366891e-03,-1.290570764770782e+00
5.651424295579245e-03,9.904372949935846e-01,-9.579350004362474e-01,-9.532475758565150e-03,-1.286246181698750e+00
5.686900629061682e-03,9.904032879833662e-01,-9.592263373141493e-01,-9.578030355652412e-03,-1.281926108693646e+00
5.722676083321330e-03,9.903689483509353e-01,-9.605004513719044e-01,-9.623814279604976e-03,-1.277593971474093e+00
5.758613342492961e-03,9.903344080187793e-01,-9.617523708359734e-01,-9.669649678280939e-03,-1.273266796611515e+00
5.794713138386417e-03,9.902996666731410e-01,-9.629822050573851e-01,-9.715536262923385e-03,-1.268944751101365e+00
5.830976206121362e-03,9.902647240011534e-01,-9.641900648444091e-01,-9.761473747947058e-03,-1.264627999564712e+00
5.867545028029305e-03,9.902294428543031e-01,-9.653806244400821e-01,-9.807640491947611e-03,-1.260299977053323e+00
5.904139565217462e-03,9.901940938127405e-01,-9.665448541434828e-01,-9.853681723496021e-03,-1.255994077539978e+00
5.940899611858714e-03,9.901585424960264e-01,-9.676874478604517e-01,-9.899773010619978e-03,-1.251693953951585e+00
5.977969602979631e-03,9.901226493893666e-01,-9.688128324590449e-01,-9.946093313716689e-03,-1.247383101524609e+00
6.015207253932537e-03,9.900865524416081e-01,-9.699166296160385e-01,-9.992462703035771e-03,-1.243078455983126e+00
6.052613323007856e-03,9.900502513483417e-01,-9.709989605871748e-01,-1.003888091009622e-02,-1.238780168752990e+00
6.090188571925600e-03,9.900137458056376e-01,-9.720599477734476e-01,-1.008534766969157e-02,-1.234488388835302e+00
6.127933765850882e-03,9.899770355099901e-01,-9.730997146775345e-01,-1.013186271988942e-02,-1.230203262810069e+00
6.165849673409499e-03,9.899401201582599e-01,-9.741183858606743e-01,-1.017842580203015e-02,-1.225924934840602e+00
6.203937066703580e-03,9.899029994476191e-01,-9.751160868999995e-01,-1.022503666072487e-02,-1.221653546678644e+00
6.242345596078132e-03,9.898655277596212e-01,-9.760966964134814e-01,-1.027187628114074e-02,-1.217372696028824e+00
6.281077969210769e-03,9.898277024789124e-01,-9.770600979822771e-01,-1.031894484530294e-02,-1.213082615969526e+00
6.319837579037849e-03,9.897898137339978e-01,-9.779990237489398e-01,-1.036588068888086e-02,-1.208816384725551e+00
6.358923992778349e-03,9.897515691631195e-01,-9.789208421469716e-01,-1.041304534814540e-02,-1.204541253195424e+00
6.398187186209446e-03,9.897131158331152e-01,-9.798219862468386e-01,-1.046025562246976e-02,-1.200274005707710e+00
6.437781429548524e-03,9.896743029413264e-01,-9.807059712305309e-01,-1.050769482512122e-02,-1.195998250973628e+00
6.477554749385472e-03,9.896352797578380e-01,-9.815693819143338e-01,-1.055517868874427e-02,-1.191730773858562e+00
6.517507955645908e-03,9.895960459935880e-01,-9.824123586152751e-01,-1.060270698014109e-02,-1.187471698979757e+00
6.557641861918579e-03,9.895566013592620e-01,-9.832350422692413e-01,-1.065027946954965e-02,-1.183221148483113e+00
6.597957285471918e-03,9.895169455652393e-01,-9.840375743912823e-01,-1.069789593063184e-02,-1.178979242056779e+00
6.638455047270700e-03,9.894770783215376e-01,-9.848200970365251e-01,-1.074555614046087e-02,-1.174746096945297e+00
6.679294268312741e-03,9.894368433234059e-01,-9.855856751426371e-01,-1.079344516750936e-02,-1.170505445242850e+00
6.720318196626931e-03,9.893963953525364e-01,-9.863313635999150e-01,-1.084137700552997e-02,-1.166273926322676e+00
6.761527667605705e-03,9.893557341221279e-01,-9.870573086226541e-01,-1.088935144081531e-02,-1.162051650642328e+00
6.803084598645246e-03,9.893147002373389e-01,-9.877663611048717e-01,-1.093755476437536e-02,-1.157822388472930e+00
6.844829483009442e-03,9.892734515757314e-01,-9.884558010444761e-01,-1.098579975170252e-02,-1.153602730853956e+00
