x,y,numerical,analytical
0.882353,0.764706,0.490642,0.490641
0.901961,0.764706,0.501413,0.501412
0.921569,0.764706,0.510281,0.51028
0.941176,0.764706,0.517214,0.517213
0.960784,0.764706,0.522185,0.522184
0.980392,0.764706,0.525176,0.525174
0.0196078,0.784314,-0.243331,-0.243331
0.0392157,0.784314,-0.241946,-0.241946
0.0588235,0.784314,-0.239643,-0.239642
0.0784314,0.784314,-0.236431,-0.23643
0.0980392,0.784314,-0.232321,-0.232321
0.117647,0.784314,-0.227331,-0.227331
0.137255,0.784314,-0.221478,-0.221478
0.156863,0.784314,-0.214785,-0.214785
0.176471,0.784314,-0.207278,-0.207277
0.196078,0.784314,-0.198984,-0.198983
0.215686,0.784314,-0.189935,-0.189935
0.235294,0.784314,-0.180166,-0.180165
0.254902,0.784314,-0.169713,-0.169713
0.27451,0.784314,-0.158617,-0.158616
0.294118,0.784314,-0.146919,-0.146918
0.313725,0.784314,-0.134663,-0.134663
0.333333,0.784314,-0.121897,-0.121897
0.352941,0.784314,-0.108668,-0.108668
0.372549,0.784314,-0.0950274,-0.0950272
0.392157,0.784314,-0.0810261,-0.0810259
0.411765,0.784314,-0.0667174,-0.0667172
0.431373,0.784314,-0.0521556,-0.0521555
0.45098,0.784314,-0.0373959,-0.0373959
0.470588,0.784314,-0.0224945,-0.0224944
0.490196,0.784314,-0.00750765,-0.00750763
0.509804,0.784314,0.00750765,0.00750763
0.529412,0.784314,0.0224945,0.0224944
0.54902,0.784314,0.0373959,0.0373959
0.568627,0.784314,0.0521556,0.0521555
0.588235,0.784314,0.0667174,0.0667172
0.607843,0.784314,0.0810261,0.0810259
0.627451,0.784314,0.0950274,0.0950272
0.647059,0.784314,0.108668,0.108668
0.666667,0.784314,0.121897,0.121897
0.686275,0.784314,0.134663,0.134663
0.705882,0.784314,0.146919,0.146918
0.72549,0.784314,0.158617,0.158616
0.745098,0.784314,0.169713,0.169713
0.764706,0.784314,0.180166,0.180165
0.784314,0.784314,0.189935,0.189935
0.803922,0.784314,0.198984,0.198983
0.823529,0.784314,0.207278,0.207277
0.843137,0.784314,0.214785,0.214785
0.862745,0.784314,0.221478,0.221478
0.882353,0.784314,0.227331,0.227331
0.901961,0.784314,0.232321,0.232321
0.921569,0.784314,0.236431,0.23643
0.941176,0.784314,0.239643,0.239642
0.960784,0.784314,0.241946,0.241946
0.980392,0.784314,0.243331,0.243331
0.0196078,0.803922,0.061414,0.0614138
0.0392157,0.803922,0.0610643,0.0610642
0.0588235,0.803922,0.060483,0.0604829
0.0784314,0.803922,0.0596722,0.0596721
0.0980392,0.803922,0.0586352,0.058635
0.117647,0.803922,0.0573756,0.0573755
0.137255,0.803922,0.0558985,0.0558984
0.156863,0.803922,0.0542093,0.0542092
0.176471,0.803922,0.0523144,0.0523143
0.196078,0.803922,0.0502211,0.050221
0.215686,0.803922,0.0479373,0.0479372
0.235294,0.803922,0.0454717,0.0454716
0.254902,0.803922,0.0428336,0.0428335
0.27451,0.803922,0.040033,0.0400329
0.294118,0.803922,0.0370805,0.0370804
0.313725,0.803922,0.0339874,0.0339873
0.333333,0.803922,0.0307653,0.0307653
0.352941,0.803922,0.0274266,0.0274265
0.372549,0.803922,0.0239838,0.0239837
0.392157,0.803922,0.02045,0.02045
0.411765,0.803922,0.0168387,0.0168386
0.431373,0.803922,0.0131634,0.0131634
0.45098,0.803922,0.00943829,0.00943827
0.470588,0.803922,0.00567733,0.00567732
0.490196,0.803922,0.00189484,0.00189484
0.509804,0.803922,-0.00189484,-0.00189484
0.529412,0.803922,-0.00567733,-0.00567732
0.54902,0.803922,-0.00943829,-0.00943827
0.568627,0.803922,-0.0131634,-0.0131634
0.588235,0.803922,-0.0168387,-0.0168386
0.607843,0.803922,-0.02045,-0.02045
0.627451,0.803922,-0.0239838,-0.0239837
0.647059,0.803922,-0.0274266,-0.0274265
0.666667,0.803922,-0.0307653,-0.0307653
0.686275,0.803922,-0.0339874,-0.0339873
0.705882,0.803922,-0.0370805,-0.0370804
0.72549,0.803922,-0.040033,-0.0400329
0.745098,0.803922,-0.0428336,-0.0428335
0.764706,0.803922,-0.0454717,-0.0454716
0.784314,0.803922,-0.0479373,-0.0479372
0.803922,0.803922,-0.0502211,-0.050221
0.823529,0.803922,-0.0523144,-0.0523143
0.843137,0.803922,-0.0542093,-0.0542092
0.862745,0.803922,-0.0558985,-0.0558984
0.882353,0.803922,-0.0573756,-0.0573755
0.901961,0.803922,-0.0586352,-0.058635
0.921569,0.803922,-0.0596722,-0.0596721
0.941176,0.803922,-0.060483,-0.0604829
0.960784,0.803922,-0.0610643,-0.0610642
0.980392,0.803922,-0.061414,-0.0614138
0.0196078,0.823529,0.360379,0.360379
0.0392157,0.823529,0.358328,0.358327
0.0588235,0.823529,0.354916,0.354916
0.0784314,0.823529,0.350159,0.350158
0.0980392,0.823529,0.344073,0.344073
0.117647,0.823529,0.336682,0.336682
0.137255,0.823529,0.328014,0.328014
0.156863,0.823529,0.318102,0.318101
0.176471,0.823529,0.306983,0.306982
0.196078,0.823529,0.294699,0.294699
0.215686,0.823529,0.281298,0.281298
0.235294,0.823529,0.26683,0.266829
0.254902,0.823529,0.251349,0.251349
0.27451,0.823529,0.234915,0.234914
0.294118,0.823529,0.21759,0.217589
0.313725,0.823529,0.199439,0.199439
0.333333,0.823529,0.180532,0.180532
0.352941,0.823529,0.16094,0.16094
0.372549,0.823529,0.140738,0.140737
0.392157,0.823529,0.120001,0.120001
0.411765,0.823529,0.0988099,0.0988097
0.431373,0.823529,0.0772436,0.0772434
0.45098,0.823529,0.0553842,0.0553841
0.470588,0.823529,0.0333148,0.0333147
0.490196,0.823529,0.011119,0.011119
0.509804,0.823529,-0.011119,-0.011119
0.529412,0.823529,-0.0333148,-0.0333147
0.54902,0.823529,-0.0553842,-0.0553841
0.568627,0.823529,-0.0772436,-0.0772434
0.588235,0.823529,-0.0988099,-0.0988097
0.607843,0.823529,-0.120001,-0.120001
0.627451,0.823529,-0.140738,-0.140737
0.647059,0.823529,-0.16094,-0.16094
0.666667,0.823529,-0.180532,-0.180532
0.686275,0.823529,-0.199439,-0.199439
0.705882,0.823529,-0.21759,-0.217589
0.72549,0.823529,-0.234915,-0.234914
0.745098,0.823529,-0.251349,-0.251349
0.764706,0.823529,-0.26683,-0.266829
0.784314,0.823529,-0.281298,-0.281298
0.803922,0.823529,-0.294699,-0.294699
0.823529,0.823529,-0.306983,-0.306982
0.843137,0.823529,-0.318102,-0.318101
0.862745,0.823529,-0.328014,-0.328014
0.882353,0.823529,-0.336682,-0.336682
0.901961,0.823529,-0.344073,-0.344073
0.921569,0.823529,-0.350159,-0.350158
0.941176,0.823529,-0.354916,-0.354916
0.960784,0.823529,-0.358328,-0.358327
0.980392,0.823529,-0.360379,-0.360379
0.0196078,0.843137,0.625427,0.625426
0.0392157,0.843137,0.621866,0.621865
0.0588235,0.843137,0.615946,0.615945
0.0784314,0.843137,0.60769,0.607689
0.0980392,0.843137,0.597129,0.597127
0.117647,0.843137,0.584302,0.584301
0.137255,0.843137,0.569259,0.569258
0.156863,0.843137,0.552056,0.552055
0.176471,0.843137,0.53276,0.532758
0.196078,0.843137,0.511442,0.511441
0.215686,0.843137,0.488184,0.488183
0.235294,0.843137,0.463075,0.463074
0.254902,0.843137,0.436209,0.436208
0.27451,0.843137,0.407688,0.407687
0.294118,0.843137,0.37762,0.37762
0.313725,0.843137,0.346121,0.34612
0.333333,0.843137,0.313308,0.313307
0.352941,0.843137,0.279307,0.279306
0.372549,0.843137,0.244246,0.244245
0.392157,0.843137,0.208259,0.208258
0.411765,0.843137,0.171482,0.171481
0.431373,0.843137,0.134054,0.134054
0.45098,0.843137,0.0961176,0.0961174
0.470588,0.843137,0.0578168,0.0578167
0.490196,0.843137,0.0192967,0.0192966
0.509804,0.843137,-0.0192967,-0.0192966
0.529412,0.843137,-0.0578168,-0.0578167
0.54902,0.843137,-0.0961176,-0.0961174
0.568627,0.843137,-0.134054,-0.134054
0.588235,0.843137,-0.171482,-0.171481
0.607843,0.843137,-0.208259,-0.208258
0.627451,0.843137,-0.244246,-0.244245
0.647059,0.843137,-0.279307,-0.279306
0.666667,0.843137,-0.313308,-0.313307
0.686275,0.843137,-0.346121,-0.34612
0.705882,0.843137,-0.37762,-0.37762
0.72549,0.843137,-0.407688,-0.407687
0.745098,0.843137,-0.436209,-0.436208
0.764706,0.843137,-0.463075,-0.463074
0.784314,0.843137,-0.488184,-0.488183
0.803922,0.843137,-0.511442,-0.511441
0.823529,0.843137,-0.53276,-0.532758
0.843137,0.843137,-0.552056,-0.552055
0.862745,0.843137,-0.569259,-0.569258
0.882353,0.843137,-0.584302,-0.584301
0.901961,0.843137,-0.597129,-0.597127
0.921569,0.843137,-0.60769,-0.607689
0.941176,0.843137,-0.615946,-0.615945
0.960784,0.843137,-0.621866,-0.621865
0.980392,0.843137,-0.625427,-0.625426
0.0196078,0.862745,0.831612,0.831611
0.0392157,0.862745,0.826878,0.826876
0.0588235,0.862745,0.819006,0.819004
0.0784314,0.862745,0.808028,0.808026
0.0980392,0.862745,0.793984,0.793983
0.117647,0.862745,0.776929,0.776928
0.137255,0.862745,0.756927,0.756925
0.156863,0.862745,0.734053,0.734052
0.176471,0.862745,0.708395,0.708393
0.196078,0.862745,0.680049,0.680048
0.215686,0.862745,0.649124,0.649123
0.235294,0.862745,0.615737,0.615736
0.254902,0.862745,0.580014,0.580013
0.27451,0.862745,0.542091,0.542089
0.294118,0.862745,0.502111,0.50211
0.313725,0.862745,0.460227,0.460226
0.333333,0.862745,0.416596,0.416596
0.352941,0.862745,0.371386,0.371385
0.372549,0.862745,0.324767,0.324766
0.392157,0.862745,0.276916,0.276915
0.411765,0.862745,0.228014,0.228014
0.431373,0.862745,0.178248,0.178247
0.45098,0.862745,0.127805,0.127805
0.470588,0.862745,0.0768773,0.0768772
0.490196,0.862745,0.0256582,0.0256582
0.509804,0.862745,-0.0256582,-0.0256582
0.529412,0.862745,-0.0768773,-0.0768772
0.54902,0.862745,-0.127805,-0.127805
0.568627,0.862745,-0.178248,-0.178247
0.588235,0.862745,-0.228014,-0.228014
0.607843,0.862745,-0.276916,-0.276915
0.627451,0.862745,-0.324767,-0.324766
0.647059,0.862745,-0.371386,-0.371385
0.666667,0.862745,-0.416596,-0.416596
0.686275,0.862745,-0.460227,-0.460226
0.705882,0.862745,-0.502111,-0.50211
0.72549,0.862745,-0.542091,-0.542089
0.745098,0.862745,-0.580014,-0.580013
0.764706,0.862745,-0.615737,-0.615736
0.784314,0.862745,-0.649124,-0.649123
0.803922,0.862745,-0.680049,-0.680048
0.823529,0.862745,-0.708395,-0.708393
0.843137,0.862745,-0.734053,-0.734052
0.862745,0.862745,-0.756927,-0.756925
0.882353,0.862745,-0.776929,-0.776928
0.901961,0.862745,-0.793984,-0.793983
0.921569,0.862745,-0.808028,-0.808026
0.941176,0.862745,-0.819006,-0.819004
0.960784,0.862745,-0.826878,-0.826876
0.980392,0.862745,-0.831612,-0.831611
0.0196078,0.882353,0.95953,0.959528
0.0392157,0.882353,0.954067,0.954065
0.0588235,0.882353,0.944984,0.944982
0.0784314,0.882353,0.932317,0.932315
0.0980392,0.882353,0.916114,0.916112
0.117647,0.882353,0.896435,0.896433
0.137255,0.882353,0.873356,0.873354
0.156863,0.882353,0.846964,0.846962
0.176471,0.882353,0.817359,0.817357
0.196078,0.882353,0.784653,0.784652
0.215686,0.882353,0.748972,0.74897
0.235294,0.882353,0.710449,0.710447
0.254902,0.882353,0.669231,0.669229
0.27451,0.882353,0.625474,0.625473
0.294118,0.882353,0.579345,0.579343
0.313725,0.882353,0.531018,0.531017
0.333333,0.882353,0.480677,0.480676
0.352941,0.882353,0.428512,0.428511
0.372549,0.882353,0.374722,0.374721
0.392157,0.882353,0.31951,0.31951
0.411765,0.882353,0.263087,0.263086
0.431373,0.882353,0.205665,0.205665
0.45098,0.882353,0.147464,0.147463
0.470588,0.882353,0.0887025,0.0887023
0.490196,0.882353,0.0296049,0.0296049
0.509804,0.882353,-0.0296049,-0.0296049
0.529412,0.882353,-0.0887025,-0.0887023
0.54902,0.882353,-0.147464,-0.147463
0.568627,0.882353,-0.205665,-0.205665
0.588235,0.882353,-0.263087,-0.263086
0.607843,0.882353,-0.31951,-0.31951
0.627451,0.882353,-0.374722,-0.374721
0.647059,0.882353,-0.428512,-0.428511
0.666667,0.882353,-0.480677,-0.480676
0.686275,0.882353,-0.531018,-0.531017
0.705882,0.882353,-0.579345,-0.579343
0.72549,0.882353,-0.625474,-0.625473
0.745098,0.882353,-0.669231,-0.669229
0.764706,0.882353,-0.710449,-0.710447
0.784314,0.882353,-0.748972,-0.74897
0.803922,0.882353,-0.784653,-0.784652
0.823529,0.882353,-0.817359,-0.817357
0.843137,0.882353,-0.846964,-0.846962
0.862745,0.882353,-0.873356,-0.873354
0.882353,0.882353,-0.896435,-0.896433
0.901961,0.882353,-0.916114,-0.916112
0.921569,0.882353,-0.932317,-0.932315
0.941176,0.882353,-0.944984,-0.944982
0.960784,0.882353,-0.954067,-0.954065
0.980392,0.882353,-0.95953,-0.959528
0.0196078,0.901961,0.99714,0.997138
0.0392157,0.901961,0.991462,0.99146
0.0588235,0.901961,0.982024,0.982022
0.0784314,0.901961,0.968861,0.968859
0.0980392,0.901961,0.952022,0.95202
0.117647,0.901961,0.931572,0.93157
0.137255,0.901961,0.907588,0.907586
0.156863,0.901961,0.880162,0.88016
0.176471,0.901961,0.849396,0.849395
0.196078,0.901961,0.815409,0.815407
0.215686,0.901961,0.778329,0.778327
0.235294,0.901961,0.738296,0.738294
0.254902,0.901961,0.695462,0.695461
0.27451,0.901961,0.64999,0.649989
0.294118,0.901961,0.602053,0.602052
0.313725,0.901961,0.551832,0.551831
0.333333,0.901961,0.499517,0.499516
0.352941,0.901961,0.445308,0.445307
0.372549,0.901961,0.38941,0.389409
0.392157,0.901961,0.332034,0.332033
0.411765,0.901961,0.273399,0.273398
0.431373,0.901961,0.213727,0.213726
0.45098,0.901961,0.153244,0.153243
0.470588,0.901961,0.0921793,0.0921791
0.490196,0.901961,0.0307653,0.0307653
0.509804,0.901961,-0.0307653,-0.0307653
0.529412,0.901961,-0.0921793,-0.0921791
0.54902,0.901961,-0.153244,-0.153243
0.568627,0.901961,-0.213727,-0.213726
0.588235,0.901961,-0.273399,-0.273398
0.607843,0.901961,-0.332034,-0.332033
0.627451,0.901961,-0.38941,-0.389409
0.647059,0.901961,-0.445308,-0.445307
0.666667,0.901961,-0.499517,-0.499516
0.686275,0.901961,-0.551832,-0.551831
0.705882,0.901961,-0.602053,-0.602052
0.72549,0.901961,-0.64999,-0.649989
0.745098,0.901961,-0.695462,-0.695461
0.764706,0.901961,-0.738296,-0.738294
0.784314,0.901961,-0.778329,-0.778327
0.803922,0.901961,-0.815409,-0.815407
0.823529,0.901961,-0.849396,-0.849395
0.843137,0.901961,-0.880162,-0.88016
0.862745,0.901961,-0.907588,-0.907586
0.882353,0.901961,-0.931572,-0.93157
0.901961,0.901961,-0.952022,-0.95202
0.921569,0.901961,-0.968861,-0.968859
0.941176,0.901961,-0.982024,-0.982022
0.960784,0.901961,-0.991462,-0.99146
0.980392,0.901961,-0.99714,-0.997138
0.0196078,0.921569,0.940903,0.940901
0.0392157,0.921569,0.935546,0.935544
0.0588235,0.921569,0.92664,0.926638
0.0784314,0.921569,0.914219,0.914217
0.0980392,0.921569,0.89833,0.898328
0.117647,0.921569,0.879033,0.879031
0.137255,0.921569,0.856402,0.8564
0.156863,0.921569,0.830522,0.830521
0.176471,0.921569,0.801492,0.80149
0.196078,0.921569,0.769422,0.76942
0.215686,0.921569,0.734432,0.734431
0.235294,0.921569,0.696657,0.696656
0.254902,0.921569,0.656239,0.656238
0.27451,0.921569,0.613332,0.613331
0.294118,0.921569,0.568098,0.568097
0.313725,0.921569,0.52071,0.520708
0.333333,0.921569,0.471346,0.471345
0.352941,0.921569,0.420194,0.420193
0.372549,0.921569,0.367448,0.367447
0.392157,0.921569,0.313308,0.313307
0.411765,0.921569,0.25798,0.257979
0.431373,0.921569,0.201673,0.201672
0.45098,0.921569,0.144601,0.144601
0.470588,0.921569,0.0869806,0.0869804
0.490196,0.921569,0.0290302,0.0290302
0.509804,0.921569,-0.0290302,-0.0290302
0.529412,0.921569,-0.0869806,-0.0869804
0.54902,0.921569,-0.144601,-0.144601
0.568627,0.921569,-0.201673,-0.201672
0.588235,0.921569,-0.25798,-0.257979
0.607843,0.921569,-0.313308,-0.313307
0.627451,0.921569,-0.367448,-0.367447
0.647059,0.921569,-0.420194,-0.420193
0.666667,0.921569,-0.471346,-0.471345
0.686275,0.921569,-0.52071,-0.520708
0.705882,0.921569,-0.568098,-0.568097
0.72549,0.921569,-0.613332,-0.613331
0.745098,0.921569,-0.656239,-0.656238
0.764706,0.921569,-0.696657,-0.696656
0.784314,0.921569,-0.734432,-0.734431
0.803922,0.921569,-0.769422,-0.76942
0.823529,0.921569,-0.801492,-0.80149
0.843137,0.921569,-0.830522,-0.830521
0.862745,0.921569,-0.856402,-0.8564
0.882353,0.921569,-0.879033,-0.879031
0.901961,0.921569,-0.89833,-0.898328
0.921569,0.921569,-0.914219,-0.914217
0.941176,0.921569,-0.92664,-0.926638
0.960784,0.921569,-0.935546,-0.935544
0.980392,0.921569,-0.940903,-0.940901
0.0196078,0.941176,0.796112,0.796111
0.0392157,0.941176,0.79158,0.791578
0.0588235,0.941176,0.784044,0.784042
0.0784314,0.941176,0.773534,0.773533
0.0980392,0.941176,0.760091,0.760089
0.117647,0.941176,0.743763,0.743762
0.137255,0.941176,0.724615,0.724613
0.156863,0.941176,0.702718,0.702716
0.176471,0.941176,0.678155,0.678153
0.196078,0.941176,0.651019,0.651018
0.215686,0.941176,0.621414,0.621413
0.235294,0.941176,0.589452,0.589451
0.254902,0.941176,0.555254,0.555253
0.27451,0.941176,0.51895,0.518948
0.294118,0.941176,0.480677,0.480676
0.313725,0.941176,0.44058,0.440579
0.333333,0.941176,0.398813,0.398812
0.352941,0.941176,0.355532,0.355531
0.372549,0.941176,0.310903,0.310902
0.392157,0.941176,0.265095,0.265094
0.411765,0.941176,0.21828,0.21828
0.431373,0.941176,0.170638,0.170638
0.45098,0.941176,0.122349,0.122349
0.470588,0.941176,0.0735956,0.0735954
0.490196,0.941176,0.0245629,0.0245629
0.509804,0.941176,-0.0245629,-0.0245629
0.529412,0.941176,-0.0735956,-0.0735954
0.54902,0.941176,-0.122349,-0.122349
0.568627,0.941176,-0.170638,-0.170638
0.588235,0.941176,-0.21828,-0.21828
0.607843,0.941176,-0.265095,-0.265094
0.627451,0.941176,-0.310903,-0.310902
0.647059,0.941176,-0.355532,-0.355531
0.666667,0.941176,-0.398813,-0.398812
0.686275,0.941176,-0.44058,-0.440579
0.705882,0.941176,-0.480677,-0.480676
0.72549,0.941176,-0.51895,-0.518948
0.745098,0.941176,-0.555254,-0.555253
0.764706,0.941176,-0.589452,-0.589451
0.784314,0.941176,-0.621414,-0.621413
0.803922,0.941176,-0.651019,-0.651018
0.823529,0.941176,-0.678155,-0.678153
0.843137,0.941176,-0.702718,-0.702716
0.862745,0.941176,-0.724615,-0.724613
0.882353,0.941176,-0.743763,-0.743762
0.901961,0.941176,-0.760091,-0.760089
0.921569,0.941176,-0.773534,-0.773533
0.941176,0.941176,-0.784044,-0.784042
0.960784,0.941176,-0.79158,-0.791578
0.980392,0.941176,-0.796112,-0.796111
0.0196078,0.960784,0.576395,0.576393
0.0392157,0.960784,0.573113,0.573112
0.0588235,0.960784,0.567657,0.567656
0.0784314,0.960784,0.560048,0.560047
0.0980392,0.960784,0.550314,0.550313
0.117647,0.960784,0.538493,0.538492
0.137255,0.960784,0.52463,0.524629
0.156863,0.960784,0.508776,0.508775
0.176471,0.960784,0.490992,0.490991
0.196078,0.960784,0.471346,0.471345
0.215686,0.960784,0.449911,0.44991
0.235294,0.960784,0.42677,0.426769
0.254902,0.960784,0.40201,0.40201
0.27451,0.960784,0.375726,0.375725
0.294118,0.960784,0.348015,0.348015
0.313725,0.960784,0.318985,0.318985
0.333333,0.960784,0.288745,0.288744
0.352941,0.960784,0.257409,0.257409
0.372549,0.960784,0.225097,0.225097
0.392157,0.960784,0.191932,0.191931
0.411765,0.960784,0.158038,0.158037
0.431373,0.960784,0.123544,0.123544
0.45098,0.960784,0.0885821,0.088582
0.470588,0.960784,0.0532841,0.0532839
0.490196,0.960784,0.0177838,0.0177838
0.509804,0.960784,-0.0177838,-0.0177838
0.529412,0.960784,-0.0532841,-0.0532839
0.54902,0.960784,-0.0885821,-0.088582
0.568627,0.960784,-0.123544,-0.123544
0.588235,0.960784,-0.158038,-0.158037
0.607843,0.960784,-0.191932,-0.191931
0.627451,0.960784,-0.225097,-0.225097
0.647059,0.960784,-0.257409,-0.257409
0.666667,0.960784,-0.288745,-0.288744
0.686275,0.960784,-0.318985,-0.318985
0.705882,0.960784,-0.348015,-0.348015
0.72549,0.960784,-0.375726,-0.375725
0.745098,0.960784,-0.40201,-0.40201
0.764706,0.960784,-0.42677,-0.426769
0.784314,0.960784,-0.449911,-0.44991
0.803922,0.960784,-0.471346,-0.471345
0.823529,0.960784,-0.490992,-0.490991
0.843137,0.960784,-0.508776,-0.508775
0.862745,0.960784,-0.52463,-0.524629
0.882353,0.960784,-0.538493,-0.538492
0.901961,0.960784,-0.550314,-0.550313
0.921569,0.960784,-0.560048,-0.560047
0.941176,0.960784,-0.567657,-0.567656
0.960784,0.960784,-0.573113,-0.573112
0.980392,0.960784,-0.576395,-0.576393
0.0196078,0.980392,0.302429,0.302428
0.0392157,0.980392,0.300707,0.300707
0.0588235,0.980392,0.297845,0.297844
0.0784314,0.980392,0.293852,0.293851
0.0980392,0.980392,0.288745,0.288744
0.117647,0.980392,0.282543,0.282542
0.137255,0.980392,0.275268,0.275268
0.156863,0.980392,0.26695,0.266949
0.176471,0.980392,0.257619,0.257618
0.196078,0.980392,0.247311,0.24731
0.215686,0.980392,0.236064,0.236064
0.235294,0.980392,0.223922,0.223922
0.254902,0.980392,0.210931,0.210931
0.27451,0.980392,0.19714,0.197139
0.294118,0.980392,0.182601,0.1826
0.313725,0.980392,0.167369,0.167368
0.333333,0.980392,0.151502,0.151502
0.352941,0.980392,0.13506,0.13506
0.372549,0.980392,0.118107,0.118106
0.392157,0.980392,0.100705,0.100705
0.411765,0.980392,0.0829209,0.0829207
0.431373,0.980392,0.0648225,0.0648224
0.45098,0.980392,0.0464782,0.0464781
0.470588,0.980392,0.0279577,0.0279576
0.490196,0.980392,0.00933102,0.009331
0.509804,0.980392,-0.00933102,-0.009331
0.529412,0.980392,-0.0279577,-0.0279576
0.54902,0.980392,-0.0464782,-0.0464781
0.568627,0.980392,-0.0648225,-0.0648224
0.588235,0.980392,-0.0829209,-0.0829207
0.607843,0.980392,-0.100705,-0.100705
0.627451,0.980392,-0.118107,-0.118106
0.647059,0.980392,-0.13506,-0.13506
0.666667,0.980392,-0.151502,-0.151502
0.686275,0.980392,-0.167369,-0.167368
0.705882,0.980392,-0.182601,-0.1826
0.72549,0.980392,-0.19714,-0.197139
0.745098,0.980392,-0.210931,-0.210931
0.764706,0.980392,-0.223922,-0.223922
0.784314,0.980392,-0.236064,-0.236064
0.803922,0.980392,-0.247311,-0.24731
0.823529,0.980392,-0.257619,-0.257618
0.843137,0.980392,-0.26695,-0.266949
0.862745,0.980392,-0.275268,-0.275268
0.882353,0.980392,-0.282543,-0.282542
0.901961,0.980392,-0.288745,-0.288744
0.921569,0.980392,-0.293852,-0.293851
0.941176,0.980392,-0.297845,-0.297844
0.960784,0.980392,-0.300707,-0.300707
0.980392,0.980392,-0.302429,-0.302428
