t,x,ro,u,p,e
0.015618,-1.3,7.26715,188.954,3.83414,80.1884
0.015618,-1.1,7.05872,197.467,3.65539,78.7074
0.015618,-0.9,6.85741,205.851,3.48598,77.2633
0.015618,-0.7,6.66468,214.033,3.32682,75.8679
0.015618,-0.5,6.4828,221.899,3.17939,74.5399
0.015618,-0.3,6.31537,229.267,3.04613,73.3091
0.015618,-0.1,6.16815,235.843,2.93107,72.2234
0.015618,0.1,6.04983,241.181,2.84032,71.3562
0.015618,0.3,5.97065,244.743,2.78113,70.7957
0.015618,0.5,5.93401,246.313,2.75551,70.5768
0.015618,0.7,5.9247,246.574,2.75149,70.5846
0.015618,0.9,5.92176,246.502,2.75294,70.6568
0.015618,1.1,5.91855,246.399,2.75491,70.7456
0.015618,1.3,5.91384,246.306,2.75673,70.8488
0.015618,1.5,5.90682,246.23,2.75831,70.9735
0.015618,1.7,5.89626,246.169,2.75963,71.1349
0.015618,1.9,5.87986,246.123,2.76075,71.3622
0.015618,2.1,5.85353,246.089,2.7617,71.7078
0.015618,2.3,5.81061,246.064,2.76252,72.2589
0.015618,2.5,5.74146,246.047,2.76324,73.1482
0.015618,2.7,5.6341,246.036,2.76388,74.5594
0.015618,2.9,5.47623,246.03,2.76445,76.7248
0.015618,3.1,5.25864,246.029,2.76498,79.9147
0.015618,3.3,4.97901,246.032,2.76546,84.4176
0.015618,3.5,4.64475,246.038,2.76591,90.5073
0.015618,3.7,4.27338,246.047,2.76632,98.3874
0.015618,3.9,3.88983,246.059,2.7667,108.104
0.015618,4.1,3.52142,246.074,2.76706,119.429
0.015618,4.3,3.19211,246.09,2.76739,131.765
0.015618,4.5,2.91804,246.109,2.76771,144.158
0.015618,4.7,2.70562,246.131,2.76802,155.493
0.015618,4.9,2.55233,246.154,2.76834,164.85
0.015618,5.1,2.44944,246.18,2.76866,171.795
0.015618,5.3,2.38536,246.209,2.76899,176.432
0.015618,5.5,2.3485,246.241,2.76935,179.224
0.015618,5.7,2.32913,246.276,2.76973,180.739
0.015618,5.9,2.32005,246.314,2.77015,181.474
0.015618,6.1,2.3165,246.357,2.77061,181.782
0.015618,6.3,2.31565,246.405,2.77112,181.882
0.015618,6.5,2.31597,246.458,2.77169,181.895
0.015618,6.7,2.31671,246.519,2.77233,181.878
0.015618,6.9,2.31757,246.587,2.77305,181.858
0.015618,7.1,2.31843,246.665,2.77386,181.844
0.015618,7.3,2.31928,246.755,2.7748,181.839
0.015618,7.5,2.32013,246.859,2.77588,181.843
0.015618,7.7,2.32102,246.98,2.77715,181.856
0.015618,7.9,2.32192,247.115,2.77851,181.875
0.015618,8.1,2.3225,247.172,2.77931,181.881
0.015618,8.3,2.3183,246.415,2.77061,181.641
0.015618,8.5,2.27442,237.556,2.68333,179.312
0.015618,8.7,2.02023,188.912,2.19477,165.119
0.015618,8.9,1.56179,77.6918,1.38725,135.002
0.015618,9.1,1.33926,11.2235,1.05168,119.352
0.015618,9.3,1.3037,1.03025,1.00476,117.136
0.015618,9.5,1.30032,0.0888176,1.00041,116.933
0.015618,9.7,1.30003,0.00752437,1.00003,116.915
0.015618,9.9,1.3,0.000623896,1,116.914
0.0158763,-9.9,13,6.38454e-07,10,116.913
0.0158763,-9.7,13,3.26045e-06,10,116.913
0.0158763,-9.5,13,1.49598e-05,10,116.913
0.0158763,-9.3,13,6.20777e-05,10,116.913
0.0158763,-9.1,13,0.000234267,9.99999,116.913
0.0158763,-8.9,13,0.000807786,9.99996,116.913
0.0158763,-8.7,12.9999,0.00255532,9.99988,116.913
0.0158763,-8.5,12.9997,0.00744179,9.99966,116.912
0.0158763,-8.3,12.9993,0.0200134,9.99907,116.909
0.0158763,-8.1,12.9982,0.0498385,9.9977,116.903
0.0158763,-7.9,12.9958,0.115215,9.99467,116.889
0.0158763,-7.7,12.9911,0.247864,9.98854,116.86
0.0158763,-7.5,12.9821,0.497489,9.97702,116.806
0.0158763,-7.3,12.9663,0.934178,9.95689,116.712
0.0158763,-7.1,12.9407,1.64641,9.92413,116.558
0.0158763,-6.9,12.9016,2.73349,9.87431,116.324
0.0158763,-6.7,12.8457,4.29333,9.80318,115.989
0.0158763,-6.5,12.77,6.40899,9.70738,115.536
0.0158763,-6.3,12.6729,9.13783,9.58493,114.954
0.0158763,-6.1,12.5535,12.5062,9.43549,114.237
0.0158763,-5.9,12.4124,16.5104,9.26027,113.39
0.0158763,-5.7,12.2512,21.1217,9.06171,112.419
0.0158763,-5.5,12.0719,26.2946,8.84301,111.335
0.0158763,-5.3,11.8769,31.9736,8.60779,110.153
0.0158763,-5.1,11.6687,38.1002,8.35965,108.886
0.0158763,-4.9,11.4499,44.6172,8.10201,107.547
0.0158763,-4.7,11.2226,51.471,7.83793,106.149
0.0158763,-4.5,10.9888,58.6139,7.57009,104.703
0.0158763,-4.3,10.7503,66.0037,7.30076,103.218
0.0158763,-4.1,10.5085,73.604,7.03182,101.704
0.0158763,-3.9,10.2647,81.3834,6.76483,100.166
0.0158763,-3.7,10.02,89.3154,6.50104,98.6106
0.0158763,-3.5,9.77522,97.377,6.24146,97.0437
0.0158763,-3.3,9.53117,105.549,5.98689,95.4692
0.0158763,-3.1,9.28848,113.813,5.73799,93.8908
0.0158763,-2.9,9.0477,122.155,5.49525,92.3119
0.0158763,-2.7,8.80929,130.561,5.25907,90.7353
0.0158763,-2.5,8.57368,139.018,5.02976,89.1637
0.0158763,-2.3,8.34126,147.514,4.80757,87.5995
0.0158763,-2.1,8.11239,156.036,4.5927,86.0453
0.0158763,-1.9,7.88744,164.569,4.38534,84.5037
0.0158763,-1.7,7.6668,173.099,4.18568,82.9774
0.0158763,-1.5,7.45091,181.606,3.99391,81.4698
0.0158763,-1.3,7.24032,190.065,3.8103,79.9851
0.0158763,-1.1,7.03575,198.442,3.63524,78.5291
0.0158763,-0.9,6.83818,206.688,3.4693,77.1096
0.0158763,-0.7,6.64909,214.731,3.31339,75.7388
0.0158763,-0.5,6.47073,222.457,3.169,74.4349
0.0158763,-0.3,6.30668,229.686,3.03856,73.2276
0.0158763,-0.1,6.16265,236.125,2.92606,72.1645
0.0158763,0.1,6.04719,241.337,2.83754,71.3176
0.0158763,0.3,5.97024,244.8,2.78003,70.7725
0.0158763,0.5,5.93485,246.317,2.75528,70.5609
0.0158763,0.7,5.92597,246.565,2.75146,70.5687
0.0158763,0.9,5.92327,246.491,2.75293,70.6384
0.0158763,1.1,5.92035,246.389,2.75488,70.7235
0.0158763,1.3,5.91603,246.296,2.75669,70.8215
0.0158763,1.5,5.90963,246.22,2.75825,70.9384
0.0158763,1.7,5.90007,246.16,2.75956,71.0871
0.0158763,1.9,5.88541,246.114,2.76066,71.2925
0.0158763,2.1,5.86216,246.079,2.7616,71.5996
0.0158763,2.3,5.82444,246.054,2.7624,72.0843
0.0158763,2.5,5.76356,246.036,2.76311,72.8643
0.0158763,2.7,5.66829,246.025,2.76374,74.1058
0.0158763,2.9,5.52644,246.018,2.7643,76.0235
0.0158763,3.1,5.3278,246.017,2.76482,78.8727
0.0158763,3.3,5.06786,246.019,2.76529,82.9325
0.0158763,3.5,4.75094,246.024,2.76573,88.4785
0.0158763,3.7,4.39136,246.032,2.76614,95.7376
0.0158763,3.9,4.01167,246.043,2.76651,104.813
0.0158763,4.1,3.63845,246.056,2.76686,115.579
0.0158763,4.3,3.29671,246.072,2.76718,127.575
0.0158763,4.5,3.00509,246.089,2.76749,139.971
0.0158763,4.7,2.77307,246.109,2.7678,151.698
0.0158763,4.9,2.60099,246.131,2.76809,161.752
0.0158763,5.1,2.48207,246.155,2.7684,169.52
0.0158763,5.3,2.40565,246.181,2.76871,174.926
0.0158763,5.5,2.36012,246.211,2.76905,178.321
0.0158763,5.7,2.33518,246.243,2.7694,180.249
0.0158763,5.9,2.32282,246.278,2.76979,181.234
0.0158763,6.1,2.3175,246.317,2.77021,181.677
0.0158763,6.3,2.31578,246.361,2.77068,181.843
0.0158763,6.5,2.31571,246.409,2.77119,181.882
0.0158763,6.7,2.3163,246.463,2.77176,181.874
0.0158763,6.9,2.31709,246.525,2.77241,181.854
0.0158763,7.1,2.31792,246.594,2.77314,181.836
0.0158763,7.3,2.31874,246.673,2.77396,181.827
0.0158763,7.5,2.31955,246.765,2.77492,181.826
0.0158763,7.7,2.32037,246.871,2.77602,181.833
0.0158763,7.9,2.32124,246.992,2.7773,181.848
0.0158763,8.1,2.32207,247.123,2.77857,181.867
0.0158763,8.3,2.32222,247.086,2.77853,181.852
0.0158763,8.5,2.31356,245.494,2.76098,181.38
0.0158763,8.7,2.23635,230.217,2.60835,177.269
0.0158763,8.9,1.89584,162.626,1.96547,157.569
0.0158763,9.1,1.4686,50.2011,1.23946,128.274
0.0158763,9.3,1.32101,5.93079,1.02733,118.198
0.0158763,9.5,1.3019,0.528357,1.00244,117.028
0.0158763,9.7,1.30016,0.0453822,1.00021,116.923
0.0158763,9.9,1.30001,0.00383671,1.00002,116.914
0.0161347,-9.9,13,1.85933e-06,10,116.913
0.0161347,-9.7,13,8.708e-06,10,116.913
0.0161347,-9.5,13,3.68992e-05,10,116.913
0.0161347,-9.3,13,0.000142254,9.99999,116.913
0.0161347,-9.1,13,0.000501313,9.99998,116.913
0.0161347,-8.9,12.9999,0.00162148,9.99993,116.913
0.0161347,-8.7,12.9998,0.00483054,9.99978,116.912
0.0161347,-8.5,12.9995,0.0132951,9.99939,116.911
0.0161347,-8.3,12.9988,0.0338983,9.99843,116.906
0.0161347,-8.1,12.9971,0.0802669,9.99629,116.896
0.0161347,-7.9,12.9936,0.176925,9.99182,116.875
0.0161347,-7.7,12.9869,0.363891,9.98319,116.835
0.0161347,-7.5,12.9748,0.700148,9.96767,116.762
0.0161347,-7.3,12.9545,1.26387,9.94171,116.641
0.0161347,-7.1,12.9227,2.14765,9.90113,116.45
0.0161347,-6.9,12.876,3.44866,9.84164,116.17
0.0161347,-6.7,12.8112,5.25585,9.7595,115.783
0.0161347,-6.5,12.7262,7.63798,9.65207,115.273
0.0161347,-6.3,12.6197,10.6358,9.51823,114.635
0.0161347,-6.1,12.4916,14.2598,9.35842,113.866
0.0161347,-5.9,12.3429,18.4939,9.17442,112.971
0.0161347,-5.7,12.1755,23.3013,8.96901,111.961
0.0161347,-5.5,11.9914,28.6327,8.74553,110.847
0.0161347,-5.3,11.7931,34.4321,8.50748,109.643
0.0161347,-5.1,11.5831,40.643,8.25832,108.361
0.0161347,-4.9,11.3636,47.2113,8.00119,107.015
0.0161347,-4.7,11.1367,54.0875,7.73891,105.617
0.0161347,-4.5,10.9042,61.2277,7.47388,104.175
0.0161347,-4.3,10.6676,68.5934,7.20816,102.699
0.0161347,-4.1,10.4284,76.1516,6.94341,101.196
0.0161347,-3.9,10.1876,83.8738,6.68104,99.6731
0.0161347,-3.7,9.94631,91.7357,6.42214,98.1355
0.0161347,-3.5,9.70519,99.7167,6.16763,96.5877
0.0161347,-3.3,9.46498,107.799,5.91821,95.0339
0.0161347,-3.1,9.22627,115.966,5.67446,93.4774
0.0161347,-2.9,8.98954,124.204,5.43682,91.9211
0.0161347,-2.7,8.75524,132.502,5.20564,90.3679
0.0161347,-2.5,8.52376,140.845,4.98121,88.8201
0.0161347,-2.3,8.29545,149.224,4.76374,87.2801
0.0161347,-2.1,8.07067,157.624,4.55342,85.7503
0.0161347,-1.9,7.84976,166.034,4.35042,84.2331
0.0161347,-1.7,7.6331,174.438,4.15492,82.7313
0.0161347,-1.5,7.42111,182.816,3.96711,81.2482
0.0161347,-1.3,7.21434,191.144,3.78726,79.7879
0.0161347,-1.1,7.01349,199.389,3.61575,78.356
0.0161347,-0.9,6.81956,207.501,3.45316,76.9606
0.0161347,-0.7,6.63399,215.409,3.30039,75.6134
0.0161347,-0.5,6.45903,222.999,3.15894,74.3329
0.0161347,-0.3,6.29825,230.092,3.03122,73.1485
0.0161347,-0.1,6.15731,236.399,2.92121,72.1073
0.0161347,0.1,6.04462,241.489,2.83485,71.2802
0.0161347,0.3,5.96984,244.856,2.77896,70.7501
0.0161347,0.5,5.93566,246.321,2.75506,70.5455
0.0161347,0.7,5.9272,246.556,2.75144,70.5534
0.0161347,0.9,5.92472,246.481,2.75292,70.6209
0.0161347,1.1,5.92206,246.379,2.75486,70.7026
0.0161347,1.3,5.9181,246.286,2.75665,70.7958
0.0161347,1.5,5.91223,246.21,2.7582,70.9057
0.0161347,1.7,5.90355,246.15,2.75949,71.0433
0.0161347,1.9,5.89041,246.104,2.76058,71.2299
0.0161347,2.1,5.8698,246.069,2.7615,71.5038
0.0161347,2.3,5.83661,246.044,2.76229,71.9311
0.0161347,2.5,5.78304,246.026,2.76299,72.6157
0.0161347,2.7,5.69866,246.014,2.7636,73.7074
0.0161347,2.9,5.57157,246.007,2.76416,75.4038
0.0161347,3.1,5.39094,246.005,2.76466,77.9445
0.0161347,3.3,5.15046,246.006,2.76513,81.5976
0.0161347,3.5,4.85163,246.01,2.76556,86.6369
0.0161347,3.7,4.5056,246.018,2.76596,93.3041
0.0161347,3.9,4.1323,246.028,2.76632,101.747
0.0161347,4.1,3.75702,246.04,2.76667,111.923
0.0161347,4.3,3.40528,246.054,2.76699,123.499
0.0161347,4.5,3.09772,246.07,2.76729,135.775
0.0161347,4.7,2.84676,246.089,2.76758,147.76
0.0161347,4.9,2.65563,246.109,2.76787,158.411
0.0161347,5.1,2.51981,246.131,2.76816,166.967
0.0161347,5.3,2.42987,246.156,2.76845,173.166
0.0161347,5.5,2.37451,246.183,2.76877,177.223
0.0161347,5.7,2.34302,246.213,2.7691,179.626
0.0161347,5.9,2.32665,246.245,2.76946,180.914
0.0161347,6.1,2.31908,246.281,2.76984,181.53
0.0161347,6.3,2.3162,246.321,2.77027,181.783
0.0161347,6.5,2.31559,246.365,2.77074,181.862
0.0161347,6.7,2.31595,246.414,2.77126,181.868
0.0161347,6.9,2.31665,246.469,2.77184,181.85
0.0161347,7.1,2.31745,246.531,2.77249,181.831
0.0161347,7.3,2.31824,246.601,2.77323,181.817
0.0161347,7.5,2.31901,246.682,2.77407,181.812
0.0161347,7.7,2.31979,246.775,2.77503,181.814
0.0161347,7.9,2.32059,246.882,2.77615,181.824
0.0161347,8.1,2.32144,247.004,2.77743,181.842
0.0161347,8.3,2.32219,247.119,2.77857,181.858
0.0161347,8.5,2.32142,246.926,2.77673,181.797
0.0161347,8.7,2.305,243.737,2.74379,180.921
0.0161347,8.9,2.17609,218.924,2.49101,173.983
0.0161347,9.1,1.76255,131.403,1.72749,148.965
0.0161347,9.3,1.40165,29.9107,1.13922,123.531
0.0161347,9.5,1.31102,3.08585,1.01424,117.581
0.0161347,9.7,1.30098,0.270589,1.00125,116.972
0.0161347,9.9,1.30008,0.0231838,1.00011,116.918
0.0163931,-9.9,13,5.04833e-06,10,116.913
0.0163931,-9.7,13,2.18349e-05,10,116.913
0.0163931,-9.5,13,8.59563e-05,10,116.913
0.0163931,-9.3,13,0.000309445,9.99999,116.913
0.0163931,-9.1,13,0.0010229,9.99995,116.913
0.0163931,-8.9,12.9999,0.00311571,9.99986,116.913
0.0163931,-8.7,12.9997,0.00877175,9.99959,116.912
0.0163931,-8.5,12.9992,0.0228876,9.99894,116.909
0.0163931,-8.3,12.998,0.0554831,9.99743,116.901
0.0163931,-8.1,12.9955,0.125246,9.99421,116.886
0.0163931,-7.9,12.9905,0.263871,9.98781,116.856
0.0163931,-7.7,12.9813,0.520075,9.97598,116.801
0.0163931,-7.5,12.9654,0.961458,9.95563,116.706
0.0163931,-7.3,12.9398,1.67224,9.92294,116.553
0.0163931,-7.1,12.9012,2.746,9.87374,116.321
0.0163931,-6.9,12.8464,4.27434,9.80404,115.993
0.0163931,-6.7,12.7727,6.33471,9.71072,115.552
0.0163931,-6.5,12.6784,8.98056,9.59194,114.987
0.0163931,-6.3,12.563,12.2367,9.44736,114.294
0.0163931,-6.1,12.4269,16.0999,9.27808,113.476
0.0163931,-5.9,12.2714,20.544,9.08635,112.539
0.0163931,-5.7,12.0984,25.5265,8.87516,111.495
0.0163931,-5.5,11.9104,30.996,8.64786,110.355
0.0163931,-5.3,11.7095,36.8974,8.40783,109.132
0.0163931,-5.1,11.4982,43.1766,8.15832,107.84
0.0163931,-4.9,11.2785,49.7831,7.90223,106.49
0.0163931,-4.7,11.0523,56.6711,7.64211,105.092
0.0163931,-4.5,10.8213,63.8003,7.38014,103.656
0.0163931,-4.3,10.5869,71.1358,7.11816,102.19
0.0163931,-4.1,10.3504,78.6474,6.85767,100.7
0.0163931,-3.9,10.1127,86.3095,6.59989,99.1924
0.0163931,-3.7,9.87471,94.0999,6.34582,97.6723
0.0163931,-3.5,9.6372,102,6.09627,96.1438
0.0163931,-3.3,9.40077,109.992,5.85187,94.6104
0.0163931,-3.1,9.16594,118.063,5.61311,93.0753
0.0163931,-2.9,8.93318,126.2,5.38041,91.5414
0.0163931,-2.7,8.70288,134.39,5.15407,90.0109
0.0163931,-2.5,8.4754,142.622,4.93434,88.4864
0.0163931,-2.3,8.25109,150.886,4.72142,86.97
0.0163931,-2.1,8.03027,159.169,4.51549,85.4639
0.0163931,-1.9,7.81327,167.458,4.3167,83.9705
0.0163931,-1.7,7.60045,175.738,4.12521,82.4924
0.0163931,-1.5,7.39225,183.991,3.94122,81.033
0.0163931,-1.3,7.18917,192.192,3.76499,79.5964
0.0163931,-1.1,6.99193,200.308,3.59691,78.188
0.0163931,-0.9,6.8015,208.29,3.43754,76.8159
0.0163931,-0.7,6.61934,216.067,3.28781,75.4917
0.0163931,-0.5,6.44769,223.525,3.14919,74.234
0.0163931,-0.3,6.29008,230.486,3.02411,73.0718
0.0163931,-0.1,6.15213,236.665,2.91651,72.0519
0.0163931,0.1,6.04213,241.636,2.83224,71.244
0.0163931,0.3,5.96946,244.909,2.77793,70.7285
0.0163931,0.5,5.93645,246.325,2.75485,70.5308
0.0163931,0.7,5.92838,246.548,2.75142,70.5389
0.0163931,0.9,5.92611,246.471,2.75291,70.6042
0.0163931,1.1,5.92368,246.369,2.75485,70.6828
0.0163931,1.3,5.92005,246.277,2.75662,70.7717
0.0163931,1.5,5.91467,246.201,2.75815,70.8753
0.0163931,1.7,5.90676,246.141,2.75943,71.0031
0.0163931,1.9,5.89493,246.095,2.7605,71.1732
0.0163931,2.1,5.87661,246.06,2.76141,71.4186
0.0163931,2.3,5.84735,246.035,2.76219,71.7963
0.0163931,2.5,5.8002,246.016,2.76287,72.3978
0.0163931,2.7,5.72556,246.004,2.76347,73.3576
0.0163931,2.9,5.61201,245.997,2.76402,74.8567
0.0163931,3.1,5.44837,245.993,2.76452,77.1189
0.0163931,3.3,5.22688,245.994,2.76497,80.4
0.0163931,3.5,4.94658,245.998,2.7654,84.969
0.0163931,3.7,4.61553,246.004,2.76579,91.0761
0.0163931,3.9,4.25089,246.013,2.76615,98.9016
0.0163931,4.1,3.87624,246.024,2.76648,108.474
0.0163931,4.3,3.51702,246.037,2.7668,119.567
0.0163931,4.5,3.19542,246.053,2.76709,131.614
0.0163931,4.7,2.92648,246.07,2.76738,143.725
0.0163931,4.9,2.71632,246.088,2.76765,154.86
0.0163931,5.1,2.56292,246.109,2.76793,164.145
0.0163931,5.3,2.45839,246.132,2.76821,171.142
0.0163931,5.5,2.39203,246.157,2.76851,175.908
0.0163931,5.7,2.35295,246.185,2.76882,178.85
0.0163931,5.9,2.33176,246.215,2.76915,180.497
0.0163931,6.1,2.32138,246.248,2.76951,181.328
0.0163931,6.3,2.31699,246.284,2.7699,181.697
0.0163931,6.5,2.31565,246.324,2.77033,181.83
0.0163931,6.7,2.31569,246.369,2.7708,181.858
0.0163931,6.9,2.31626,246.419,2.77133,181.847
0.0163931,7.1,2.31701,246.474,2.77191,181.827
0.0163931,7.3,2.31778,246.537,2.77257,181.811
0.0163931,7.5,2.31853,246.609,2.77332,181.801
0.0163931,7.7,2.31927,246.69,2.77417,181.799
0.0163931,7.9,2.32002,246.785,2.77515,181.804
0.0163931,8.1,2.3208,246.894,2.77629,181.817
0.0163931,8.3,2.32162,247.016,2.77754,181.835
0.0163931,8.5,2.32223,247.094,2.77844,181.846
0.0163931,8.7,2.3197,246.621,2.77312,181.696
0.0163931,8.9,2.28959,240.563,2.71308,180.099
0.0163931,9.1,2.08946,202.515,2.32498,169.119
0.0163931,9.3,1.635,98.2123,1.50836,140.214
0.0163931,9.5,1.35793,16.7437,1.07721,120.568
0.0163931,9.7,1.30571,1.59264,1.00735,117.258
0.0163931,9.9,1.3005,0.13847,1.00064,116.943
0.0166515,-9.9,13,1.28652e-05,10,116.913
0.0166515,-9.7,13,5.16939e-05,10,116.913
0.0166515,-9.5,13,0.000190027,9.99999,116.913
0.0166515,-9.3,13,0.000641676,9.99997,116.913
0.0166515,-9.1,12.9999,0.00199744,9.99991,116.913
0.0166515,-8.9,12.9998,0.00574945,9.99973,116.912
0.0166515,-8.7,12.9994,0.0153444,9.99929,116.91
0.0166515,-8.5,12.9986,0.0380631,9.99824,116.905
0.0166515,-8.3,12.9968,0.0879548,9.99593,116.894
0.0166515,-8.1,12.9932,0.189738,9.99123,116.872
0.0166515,-7.9,12.9862,0.382955,9.98231,116.831
0.0166515,-7.7,12.9739,0.724908,9.96653,116.757
0.0166515,-7.5,12.9535,1.29047,9.94049,116.635
0.0166515,-7.3,12.922,2.16736,9.90023,116.446
0.0166515,-7.1,12.876,3.44683,9.84172,116.171
0.0166515,-6.9,12.8128,5.21203,9.76148,115.792
0.0166515,-6.7,12.7302,7.5271,9.65704,115.297
0.0166515,-6.5,12.627,10.4301,9.52735,114.678
0.0166515,-6.3,12.5032,13.9313,9.37279,113.935
0.0166515,-6.1,12.3597,18.0159,9.19501,113.071
0.0166515,-5.9,12.1981,22.65,8.99658,112.097
0.0166515,-5.7,12.0205,27.7875,8.7806,111.022
0.0166515,-5.5,11.8291,33.3762,8.55037,109.86
0.0166515,-5.3,11.6263,39.3628,8.30912,108.623
0.0166515,-5.1,11.4141,45.696,8.05984,107.323
0.0166515,-4.9,11.1946,52.3289,7.80523,105.97
0.0166515,-4.7,10.9695,59.2193,7.54758,104.576
0.0166515,-4.5,10.7402,66.3305,7.28887,103.147
0.0166515,-4.3,10.5081,73.6305,7.03073,101.691
0.0166515,-4.1,10.2743,81.092,6.7745,100.215
0.0166515,-3.9,10.0397,88.6915,6.52129,98.7232
0.0166515,-3.7,9.80513,96.4091,6.27198,97.2208
0.0166515,-3.5,9.57118,104.227,6.02728,95.7113
0.0166515,-3.3,9.33846,112.131,5.78775,94.1982
0.0166515,-3.1,9.10743,120.107,5.55385,92.6843
0.0166515,-2.9,8.87853,128.143,5.32593,91.1721
0.0166515,-2.7,8.65212,136.228,5.10426,89.664
0.0166515,-2.5,8.42854,144.352,4.88908,88.1622
0.0166515,-2.3,8.20811,152.503,4.68055,86.6687
0.0166515,-2.1,7.99112,160.671,4.47885,85.1856
0.0166515,-1.9,7.77791,168.842,4.28411,83.7153
0.0166515,-1.7,7.56882,177.003,4.09649,82.2605
0.0166515,-1.5,7.36427,185.134,3.91618,80.8241
0.0166515,-1.3,7.16477,193.211,3.74345,79.4104
0.0166515,-1.1,6.97102,201.202,3.57867,78.0248
0.0166515,-0.9,6.784,209.057,3.42242,76.6753
0.0166515,-0.7,6.60514,216.706,3.27562,75.3736
0.0166515,-0.5,6.43668,224.036,3.13974,74.1379
0.0166515,-0.3,6.28215,230.869,3.01722,72.9973
0.0166515,-0.1,6.14711,236.923,2.91195,71.9981
0.0166515,0.1,6.03972,241.779,2.82972,71.2089
0.0166515,0.3,5.96908,244.961,2.77694,70.7076
0.0166515,0.5,5.9372,246.328,2.75464,70.5166
0.0166515,0.7,5.92951,246.539,2.7514,70.5249
0.0166515,0.9,5.92745,246.461,2.75291,70.5882
0.0166515,1.1,5.92523,246.359,2.75483,70.6639
0.0166515,1.3,5.9219,246.267,2.75659,70.7488
0.0166515,1.5,5.91695,246.192,2.7581,70.8468
0.0166515,1.7,5.90972,246.132,2.75937,70.966
0.0166515,1.9,5.89904,246.086,2.76042,71.1218
0.0166515,2.1,5.8827,246.052,2.76132,71.3425
0.0166515,2.3,5.85684,246.026,2.76209,71.6773
0.0166515,2.5,5.81532,246.007,2.76276,72.2066
0.0166515,2.7,5.74937,245.994,2.76335,73.0506
0.0166515,2.9,5.64815,245.986,2.76389,74.3742
0.0166515,3.1,5.5004,245.983,2.76438,76.3855
0.0166515,3.3,5.29727,245.983,2.76482,79.3274
0.0166515,3.5,5.03564,245.986,2.76524,83.4614
0.0166515,3.7,4.72071,245.991,2.76562,89.0417
0.0166515,3.9,4.36674,245.999,2.76598,96.2719
0.0166515,4.1,3.99526,246.009,2.76631,105.236
0.0166515,4.3,3.63114,246.022,2.76662,115.802
0.0166515,4.5,3.29759,246.036,2.76691,127.528
0.0166515,4.7,3.01191,246.052,2.76719,139.638
0.0166515,4.9,2.78307,246.069,2.76745,151.135
0.0166515,5.1,2.61162,246.089,2.76772,161.072
0.0166515,5.3,2.49155,246.11,2.76799,168.85
0.0166515,5.5,2.41306,246.133,2.76826,174.36
0.0166515,5.7,2.36529,246.159,2.76855,177.9
0.0166515,5.9,2.33841,246.187,2.76886,179.966
0.0166515,6.1,2.32458,246.217,2.7692,181.058
0.0166515,6.3,2.31828,246.25,2.76956,181.573
0.0166515,6.5,2.31596,246.287,2.76995,181.781
0.0166515,6.7,2.31554,246.328,2.77038,181.842
0.0166515,6.9,2.31593,246.373,2.77086,181.843
0.0166515,7.1,2.31661,246.423,2.77139,181.825
0.0166515,7.3,2.31734,246.48,2.77199,181.806
0.0166515,7.5,2.31807,246.544,2.77265,181.793
0.0166515,7.7,2.31878,246.616,2.77341,181.787
0.0166515,7.9,2.31949,246.699,2.77428,181.788
0.0166515,8.1,2.32022,246.795,2.77527,181.796
0.0166515,8.3,2.321,246.905,2.77642,181.81
0.0166515,8.5,2.32176,247.026,2.77761,181.828
0.0166515,8.7,2.3221,247.037,2.778,181.827
0.0166515,8.9,2.31644,246.022,2.76647,181.515
0.0166515,9.1,2.26244,235.176,2.65933,178.65
0.0166515,9.3,1.97761,180.142,2.11525,162.566
0.0166515,9.5,1.52587,67.2396,1.32928,132.406
0.0166515,9.7,1.33164,9.00053,1.04145,118.866
0.0166515,9.9,1.30294,0.81858,1.00378,117.09
0.0169099,-9.9,13,3.09485e-05,10,116.913
0.0169099,-9.7,13,0.000116118,9.99999,116.913
0.0169099,-9.5,13,0.000400368,9.99998,116.913
0.0169099,-9.3,13,0.00127308,9.99994,116.913
0.0169099,-9.1,12.9999,0.00374478,9.99983,116.913
0.0169099,-8.9,12.9996,0.0102178,9.99953,116.911
0.0169099,-8.7,12.9991,0.0259235,9.9988,116.908
0.0169099,-8.5,12.9978,0.0612913,9.99717,116.9
0.0169099,-8.3,12.9951,0.135325,9.99374,116.884
0.0169099,-8.1,12.9899,0.2796,9.98708,116.853
0.0169099,-7.9,12.9805,0.541798,9.97498,116.796
0.0169099,-7.7,12.9644,0.987092,9.95445,116.7
0.0169099,-7.5,12.9389,1.6957,9.92187,116.548
0.0169099,-7.3,12.9008,2.7559,9.87328,116.319
0.0169099,-7.1,12.8471,4.25359,9.80498,115.998
0.0169099,-6.9,12.7753,6.26111,9.71403,115.567
0.0169099,-6.7,12.6839,8.82844,9.59872,115.019
0.0169099,-6.5,12.5721,11.9789,9.45871,114.349
0.0169099,-6.3,12.4406,15.7099,9.29502,113.558
0.0169099,-6.1,12.2904,19.9974,9.10972,112.654
0.0169099,-5.9,12.1235,24.8019,8.90558,111.645
0.0169099,-5.7,11.942,30.0752,8.68573,110.545
0.0169099,-5.5,11.7479,35.7658,8.45338,109.364
0.0169099,-5.3,11.5437,41.8223,8.21155,108.116
0.0169099,-5.1,11.3311,48.1968,7.96304,106.811
0.0169099,-4.9,11.1121,54.8458,7.71027,105.458
